,price,date_sold,suburb,num_bath,num_bed,num_parking,property_size,type,suburb_population,suburb_median_income,cash_rate,property_inflation_index,km_from_cbd,population_(rounded)*,median_house_price_(2020),median_house_price_(2021),%_change,median_house_rent_(per_week),median_apartment_price_(2020),median_apartment_rent_(per_week),public_housing_%,avg._years_held,time_to_cbd_(public_transport)_[town_hall_st],time_to_cbd_(driving)_[town_hall_st]
8207,1600000,2021-10-09,Minto,4,6,6,4776,House,12551,29276,0.1,220.1,38.06,12750.0,610000.0,720000.0,18.03,415.0,420000.0,340.0,14.0,10.4,60.0,50.0
8208,1600000,2021-10-09,Glenbrook,2,4,2,695,House,5051,43992,0.1,220.1,55.19,,,,,,,,,,,
8209,1593700,2021-10-09,Blaxland,2,4,3,1529,House,7451,40716,0.1,220.1,56.39,,,,,,,,,,,
8210,1535000,2021-10-09,Revesby Heights,1,3,10,740,House,1667,44564,0.1,220.1,21.15,,,,,,,,,,,
8211,1500000,2021-10-09,Como,1,3,1,546,House,3977,49296,0.1,220.1,20.31,4250.0,1200000.0,1500000.0,25.0,660.0,650000.0,510.0,0.0,16.6,35.0,40.0
8212,1462000,2021-10-09,Illawong,3,4,4,750,House,7271,44096,0.1,220.1,21.6,7250.0,1200000.0,1500000.0,25.0,775.0,745000.0,510.0,0.0,16.0,60.0,40.0
8213,1450500,2021-10-09,Colebee,2,4,2,544,House,1931,56368,0.1,220.1,36.09,2000.0,920000.0,1050000.0,14.13,620.0,725000.0,500.0,2.0,13.0,100.0,40.0
8214,1420000,2021-10-09,Wheeler Heights,2,3,2,145,Apartment,2986,42848,0.1,220.1,16.54,3000.0,1550000.0,2100000.0,35.48,800.0,725000.0,575.0,0.0,11.7,75.0,35.0
8215,1377500,2021-10-09,Killarney Vale,2,4,2,550,House,7216,30108,0.1,220.1,60.03,,,,,,,,,,,
8216,1360000,2021-10-09,Revesby Heights,2,4,2,398,House,1667,44564,0.1,220.1,21.15,,,,,,,,,,,
8217,1325000,2021-10-09,Macquarie Links,2,4,2,600,House,1360,47372,0.1,220.1,33.73,,,,,,,,,,,
8218,1310000,2021-10-09,Glen Alpine,2,4,2,696,House,4559,41912,0.1,220.1,47.41,,,,,,,,,,,
8219,1300000,2021-10-09,Bensville,2,4,2,551,House,2545,36764,0.1,220.1,43.91,,,,,,,,,,,
8220,1250000,2021-10-09,Killarney Vale,2,4,2,556,House,7216,30108,0.1,220.1,60.03,,,,,,,,,,,
8221,1250000,2021-10-09,Smithfield,2,5,4,759,House,11972,23764,0.1,220.1,25.19,12250.0,710000.0,840000.0,18.31,450.0,600000.0,380.0,9.0,15.3,70.0,40.0
8222,1110000,2021-10-09,Campbelltown,3,5,2,480,House,12566,30628,0.1,220.1,43.19,13000.0,560000.0,650000.0,16.07,400.0,430000.0,380.0,8.0,11.3,65.0,50.0
8223,1100000,2021-10-09,Gladesville,2,2,1,160,House,11827,48568,0.1,220.1,8.76,12000.0,1900000.0,2300000.0,21.05,725.0,700000.0,450.0,7.0,13.4,30.0,25.0
8224,1025000,2021-10-09,Middleton Grange,2,4,2,432,House,5177,44044,0.1,220.1,34.32,5250.0,775000.0,890000.0,14.84,545.0,725000.0,500.0,12.0,4.7,100.0,45.0
8225,2550000,2021-10-10,Blakehurst,4,5,1,575,House,6219,37700,0.1,220.1,16.73,6500.0,1600000.0,1800000.0,12.5,770.0,805000.0,460.0,1.0,12.4,50.0,30.0
8226,1604000,2021-10-10,Silverwater,2,4,2,643,House,4166,37024,0.1,220.1,15.62,4250.0,970000.0,1250000.0,28.87,490.0,605000.0,440.0,1.0,10.0,60.0,25.0
8227,1501000,2021-10-10,West Pennant Hills,2,3,2,400,House,16374,45500,0.1,220.1,20.91,,,,,,,,,,,
8228,4900000,2021-10-11,Paddington,3,4,1,139,House,12911,73944,0.1,220.1,2.61,13500.0,2400000.0,3000000.0,25.0,1150.0,860000.0,525.0,1.0,10.2,15.0,10.0
8229,3800000,2021-10-11,Woollahra,1,3,1,134,House,7405,71500,0.1,220.1,3.91,7500.0,3000000.0,3900000.0,30.0,1375.0,1150000.0,700.0,0.0,13.3,20.0,10.0
8230,3180000,2021-10-11,Wahroonga,3,5,2,1254,House,17371,47424,0.1,220.1,17.9,17500.0,2050000.0,2300000.0,12.2,875.0,850000.0,570.0,0.0,11.9,40.0,35.0
8231,3050000,2021-10-11,Naremburn,2,3,0,348,House,5884,67184,0.1,220.1,5.36,6000.0,2100000.0,2600000.0,23.81,1000.0,1150000.0,630.0,3.0,12.3,25.0,10.0
8232,2900000,2021-10-11,St Peters,2,4,5,727,House,3145,58968,0.1,220.1,6.42,3250.0,1250000.0,1550000.0,24.0,770.0,870000.0,650.0,0.0,13.2,15.0,25.0
8233,2700000,2021-10-11,Hunters Hill,2,3,3,199,Apartment,9528,48828,0.1,220.1,6.95,9500.0,2950000.0,3500000.0,18.64,1050.0,875000.0,520.0,5.0,11.0,25.0,15.0
8234,2683000,2021-10-11,Denistone East,2,3,2,632,House,2250,39052,0.1,220.1,12.93,,,,,,,,,,,
8235,2600000,2021-10-11,Glebe,2,3,2,275,House,11532,43368,0.1,220.1,2.6,12000.0,1700000.0,1850000.0,8.82,875.0,810000.0,570.0,19.0,15.1,20.0,12.0
8236,2540000,2021-10-11,Beecroft,2,4,1,1107,House,9396,47112,0.1,220.1,18.35,10000.0,1700000.0,2100000.0,23.53,760.0,980000.0,500.0,0.0,12.8,45.0,30.0
8237,2500000,2021-10-11,Shelly Beach,3,5,2,575,House,1318,33696,0.1,220.1,60.56,,,,,,,,,,,
8238,2500000,2021-10-11,Bilgola Plateau,1,4,2,876,House,3518,46956,0.1,220.1,26.3,,,,,,,,,,,
8239,2400000,2021-10-11,Terrey Hills,2,4,2,729,House,3041,42484,0.1,220.1,19.32,3100.0,1650000.0,2200000.0,33.33,950.0,725000.0,500.0,0.0,13.4,60.0,40.0
8240,2367000,2021-10-11,East Gosford,2,4,2,956,House,4238,31252,0.1,220.1,49.55,,,,,,,,,,,
8241,2320000,2021-10-11,West Pymble,2,4,2,696,House,5298,48672,0.1,220.1,13.47,,,,,,,,,,,
8242,2300000,2021-10-11,Bonnet Bay,3,5,2,690,House,2262,49868,0.1,220.1,21.63,2500.0,1200000.0,1500000.0,25.0,800.0,725000.0,500.0,0.0,13.0,50.0,45.0
8243,2200000,2021-10-11,Grasmere,4,7,2,4657,House,1963,36244,0.1,220.1,53.97,,,,,,,,,,,
8244,2190000,2021-10-11,Manly,1,2,2,151,Apartment,15866,66560,0.1,220.1,10.17,16500.0,2900000.0,3200000.0,10.34,1450.0,1350000.0,750.0,3.0,13.2,45.0,50.0
8245,2030000,2021-10-11,Cherrybrook,2,4,2,910,House,18765,39936,0.1,220.1,21.99,19000.0,1500000.0,1800000.0,20.0,750.0,1000000.0,610.0,0.0,14.4,65.0,35.0
8246,1785000,2021-10-11,Bonnet Bay,3,4,2,598,House,2262,49868,0.1,220.1,21.63,2500.0,1200000.0,1500000.0,25.0,800.0,725000.0,500.0,0.0,13.0,50.0,45.0
8247,1785000,2021-10-11,Mona Vale,2,2,2,402,House,10670,45240,0.1,220.1,22.57,10750.0,1850000.0,2400000.0,29.73,870.0,1100000.0,615.0,0.0,13.7,55.0,45.0
8248,1780000,2021-10-11,Erskineville,1,2,0,152,House,8014,71812,0.1,220.1,4.66,8500.0,1400000.0,1650000.0,17.86,790.0,890000.0,650.0,4.0,12.7,10.0,20.0
8249,1780000,2021-10-11,Narrabeen,1,3,2,171,Apartment,8207,48932,0.1,220.1,18.45,8250.0,2250000.0,2650000.0,17.78,1050.0,855000.0,580.0,1.0,9.8,70.0,45.0
8250,1655000,2021-10-11,Petersham,1,3,0,252,House,8116,52884,0.1,220.1,5.99,8500.0,1500000.0,1800000.0,20.0,760.0,750000.0,460.0,3.0,14.8,15.0,15.0
8251,1640000,2021-10-11,Rouse Hill,2,4,2,600,House,7965,45812,0.1,220.1,34.5,12000.0,925000.0,1150000.0,24.32,600.0,720000.0,480.0,0.0,9.2,55.0,60.0
8252,1610000,2021-10-11,Banksia,1,3,2,449,House,3388,33904,0.1,220.1,10.82,3500.0,1050000.0,1250000.0,19.05,650.0,620000.0,450.0,0.0,14.6,20.0,25.0
8253,1600000,2021-10-11,Wyoming,5,6,6,778,House,10134,29380,0.1,220.1,52.93,,,,,,,,,,,
8254,1540000,2021-10-11,Jannali,2,3,2,404,House,6184,40560,0.1,220.1,21.53,6250.0,1050000.0,1300000.0,23.81,610.0,620000.0,465.0,8.0,13.7,35.0,45.0
8255,1485000,2021-10-11,Peakhurst,3,5,2,372,House,10539,31876,0.1,220.1,17.67,11000.0,970000.0,1250000.0,28.87,630.0,700000.0,505.0,8.0,11.0,50.0,35.0
8256,1390000,2021-10-11,Bateau Bay,3,4,2,917,House,12146,30316,0.1,220.1,58.53,,,,,,,,,,,
8257,1390000,2021-10-11,Long Jetty,3,3,2,681,House,6390,28288,0.1,220.1,61.67,,,,,,,,,,,
8258,1385000,2021-10-11,Camden South,2,4,2,676,House,4539,39832,0.1,220.1,52.86,,,,,,,,,,,
8259,1300000,2021-10-11,Canterbury,1,3,1,329,House,7233,34632,0.1,220.1,10.09,7250.0,1300000.0,1500000.0,15.38,600.0,650000.0,500.0,1.0,19.2,25.0,20.0
8260,1230000,2021-10-11,Glen Alpine,2,5,3,893,House,4559,41912,0.1,220.1,47.41,,,,,,,,,,,
8261,1210000,2021-10-11,Padstow Heights,1,4,2,550,House,3540,34268,0.1,220.1,20.06,,,,,,,,,,,
8262,1200000,2021-10-11,Jordan Springs,3,5,2,505,House,5156,50076,0.1,220.1,46.85,,,,,,,,,,,
8263,1105000,2021-10-11,Berkeley Vale,2,4,1,575,House,8355,33852,0.1,220.1,61.6,,,,,,,,,,,
8264,1100000,2021-10-11,St Clair,2,4,2,560,House,19897,38896,0.1,220.1,39.76,20000.0,675000.0,775000.0,14.81,445.0,590000.0,330.0,1.0,12.6,80.0,45.0
8265,1058500,2021-10-11,Minchinbury,3,5,2,579,House,5619,37648,0.1,220.1,36.32,5750.0,730000.0,820000.0,12.33,460.0,725000.0,420.0,2.0,13.5,80.0,40.0
8266,1050000,2021-10-11,Eastlakes,2,2,1,89,Apartment,6912,25740,0.1,220.1,7.32,7250.0,1450000.0,1650000.0,13.79,750.0,590000.0,475.0,20.0,11.4,30.0,20.0
8267,1035000,2021-10-11,Woodbine,2,4,2,758,House,2741,33228,0.1,220.1,41.15,2750.0,630000.0,700000.0,11.11,400.0,725000.0,320.0,0.0,14.5,80.0,50.0
8268,1010000,2021-10-11,Padstow Heights,1,3,1,556,House,3540,34268,0.1,220.1,20.06,,,,,,,,,,,
8269,4900000,2021-10-12,Balgowlah Heights,2,4,3,1315,House,3342,59228,0.1,220.1,8.19,,,,,,,,,,,
8270,4700000,2021-10-12,Castle Hill,4,5,3,933,House,39594,40924,0.1,220.1,24.76,40000.0,1500000.0,1750000.0,16.67,690.0,845000.0,550.0,0.0,13.9,45.0,40.0
8271,4000000,2021-10-12,Forest Lodge,3,4,4,601,House,4583,55276,0.1,220.1,3.18,4750.0,1700000.0,1950000.0,14.71,950.0,880000.0,610.0,6.0,11.5,25.0,12.0
8272,3800000,2021-10-12,Strathfield,4,6,3,1062,House,25813,34424,0.1,220.1,12.01,26500.0,2400000.0,2800000.0,16.67,750.0,700000.0,535.0,2.0,12.8,35.0,30.0
8273,3420000,2021-10-12,Kellyville,5,4,2,835,House,27971,46228,0.1,220.1,30.08,28000.0,1200000.0,1450000.0,20.83,650.0,790000.0,525.0,0.0,8.8,55.0,35.0
8274,3100000,2021-10-12,Forestville,3,5,2,765,House,8329,39884,0.1,220.1,11.47,8500.0,1600000.0,2000000.0,25.0,870.0,930000.0,600.0,2.0,13.9,40.0,25.0
8275,2900000,2021-10-12,Cromer,2,3,2,575,House,7592,40144,0.1,220.1,15.89,7750.0,1550000.0,2000000.0,29.03,840.0,725000.0,540.0,1.0,13.0,75.0,40.0
8276,2748000,2021-10-12,Thornleigh,2,4,4,700,House,8464,43160,0.1,220.1,19.84,8500.0,1200000.0,1500000.0,25.0,610.0,900000.0,540.0,3.0,12.5,50.0,35.0
8277,2500000,2021-10-12,Bella Vista,2,4,2,434,House,7837,43784,0.1,220.1,27.28,8000.0,1600000.0,2000000.0,25.0,750.0,825000.0,610.0,0.0,13.3,50.0,30.0
8278,2410000,2021-10-12,Peakhurst Heights,3,5,3,658,House,2336,36816,0.1,220.1,18.83,,,,,,,,,,,
8279,2325005,2021-10-12,Warriewood,2,5,5,1012,House,7501,45552,0.1,220.1,21.15,7600.0,1500000.0,1850000.0,23.33,1000.0,935000.0,725.0,0.0,10.9,70.0,45.0
8280,2325000,2021-10-12,Matraville,3,5,3,403,House,9804,36452,0.1,220.1,11.18,10000.0,1600000.0,1850000.0,15.63,1000.0,910000.0,570.0,13.0,12.1,45.0,25.0
8281,2206000,2021-10-12,South Hurstville,3,4,2,531,House,5147,30784,0.1,220.1,15.75,,,,,,,,,,,
8282,2205000,2021-10-12,Mona Vale,2,3,1,696,House,10670,45240,0.1,220.1,22.57,10750.0,1850000.0,2400000.0,29.73,870.0,1100000.0,615.0,0.0,13.7,55.0,45.0
8283,2200000,2021-10-12,Saratoga,2,4,4,760,House,3938,36244,0.1,220.1,45.17,,,,,,,,,,,
8284,2190000,2021-10-12,Davidson,2,4,2,817,House,2849,45292,0.1,220.1,14.03,3000.0,1550000.0,2000000.0,29.03,1000.0,725000.0,500.0,0.0,15.0,60.0,35.0
8285,2125000,2021-10-12,Davistown,2,6,10,957,House,2488,31668,0.1,220.1,44.49,,,,,,,,,,,
8286,2070000,2021-10-12,West Pennant Hills,4,5,2,1650,House,16374,45500,0.1,220.1,20.91,,,,,,,,,,,
8287,2050000,2021-10-12,Kogarah Bay,2,3,3,565,House,2022,36504,0.1,220.1,15.25,,,,,,,,,,,
8288,1900000,2021-10-12,Chain Valley Bay,3,3,2,556,House,2459,24596,0.1,220.1,84.79,,,,,,,,,,,
8289,1900000,2021-10-12,Cherrybrook,2,4,2,479,House,18765,39936,0.1,220.1,21.99,19000.0,1500000.0,1800000.0,20.0,750.0,1000000.0,610.0,0.0,14.4,65.0,35.0
8290,1900000,2021-10-12,Castle Hill,1,3,1,695,House,39594,40924,0.1,220.1,24.76,40000.0,1500000.0,1750000.0,16.67,690.0,845000.0,550.0,0.0,13.9,45.0,40.0
8291,1900000,2021-10-12,Oatlands,2,5,2,626,House,5660,36660,0.1,220.1,18.77,5750.0,1450000.0,1800000.0,24.14,640.0,790000.0,550.0,6.0,15.6,55.0,30.0
8292,1876500,2021-10-12,Castle Hill,2,3,2,696,House,39594,40924,0.1,220.1,24.76,40000.0,1500000.0,1750000.0,16.67,690.0,845000.0,550.0,0.0,13.9,45.0,40.0
8293,1870000,2021-10-12,Greystanes,3,4,3,1231,House,22802,33800,0.1,220.1,25.53,23000.0,820000.0,950000.0,15.85,500.0,640000.0,430.0,2.0,15.7,60.0,35.0
8294,1850000,2021-10-12,Hornsby Heights,2,4,2,929,House,6305,43576,0.1,220.1,25.37,,,,,,,,,,,
8295,1825000,2021-10-12,Castle Hill,2,4,2,733,House,39594,40924,0.1,220.1,24.76,40000.0,1500000.0,1750000.0,16.67,690.0,845000.0,550.0,0.0,13.9,45.0,40.0
8296,1800000,2021-10-12,Cronulla,1,3,2,312,Apartment,18070,52364,0.1,220.1,21.83,19000.0,1900000.0,2300000.0,21.05,1050.0,790000.0,500.0,1.0,12.0,55.0,45.0
8297,1800000,2021-10-12,Beaumont Hills,2,4,2,600,House,9042,46488,0.1,220.1,31.01,,,,,,,,,,,
8298,1756000,2021-10-12,Oyster Bay,2,4,3,582,House,5488,47736,0.1,220.1,19.73,5550.0,1250000.0,1550000.0,24.0,685.0,725000.0,650.0,2.0,14.1,55.0,40.0
8299,1750000,2021-10-12,Pyrmont,2,2,2,202,Apartment,12813,57772,0.1,220.1,1.67,13500.0,1550000.0,2000000.0,29.03,800.0,1000000.0,730.0,5.0,13.7,10.0,8.0
8300,1740000,2021-10-12,Dundas Valley,3,4,2,339,House,5412,32188,0.1,220.1,16.38,,,,,,,,,,,
8301,1730000,2021-10-12,Leichhardt,1,3,0,250,House,14625,56784,0.1,220.1,5.31,15000.0,1450000.0,1800000.0,24.14,770.0,875000.0,560.0,3.0,12.2,25.0,15.0
8302,1720000,2021-10-12,Revesby,3,5,1,370,House,14176,31616,0.1,220.1,20.44,14500.0,940000.0,1100000.0,17.02,590.0,715000.0,475.0,11.0,12.3,30.0,35.0
8303,1710000,2021-10-12,Caringbah,1,3,2,652,House,11658,42380,0.1,220.1,20.47,12000.0,1200000.0,1500000.0,25.0,700.0,690000.0,510.0,7.0,12.6,50.0,40.0
8304,1700000,2021-10-12,Berowra,3,7,2,923,House,4721,44200,0.1,220.1,26.88,5500.0,1000000.0,1200000.0,20.0,620.0,725000.0,450.0,0.0,13.1,60.0,45.0
8305,1700000,2021-10-12,Rouse Hill,3,4,2,600,House,7965,45812,0.1,220.1,34.5,12000.0,925000.0,1150000.0,24.32,600.0,720000.0,480.0,0.0,9.2,55.0,60.0
8306,1700000,2021-10-12,Beaumont Hills,2,4,3,820,House,9042,46488,0.1,220.1,31.01,,,,,,,,,,,
8307,1687000,2021-10-12,Blaxland,2,4,1,765,House,7451,40716,0.1,220.1,56.39,,,,,,,,,,,
8308,1615000,2021-10-12,Narwee,2,4,2,390,House,5618,27404,0.1,220.1,15.94,5750.0,990000.0,1200000.0,21.21,570.0,570000.0,410.0,14.0,14.3,40.0,30.0
8309,1615000,2021-10-12,Kellyville,3,6,2,696,House,27971,46228,0.1,220.1,30.08,28000.0,1200000.0,1450000.0,20.83,650.0,790000.0,525.0,0.0,8.8,55.0,35.0
8310,1610000,2021-10-12,Pretty Beach,1,2,2,1223,House,352,34320,0.1,220.1,39.61,,,,,,,,,,,
8311,1580000,2021-10-12,Terrigal,2,4,2,619,House,11349,38168,0.1,220.1,50.75,,,,,,,,,,,
8312,1575000,2021-10-12,Woy Woy,2,4,1,553,House,10643,25844,0.1,220.1,40.99,,,,,,,,,,,
8313,1550000,2021-10-12,Revesby,2,4,4,556,House,14176,31616,0.1,220.1,20.44,14500.0,940000.0,1100000.0,17.02,590.0,715000.0,475.0,11.0,12.3,30.0,35.0
8314,1550000,2021-10-12,Springfield,3,5,2,560,House,4104,34320,0.1,220.1,50.8,,,,,,,,,,,
8315,1500000,2021-10-12,Parramatta,2,3,2,588,House,25798,39260,0.1,220.1,19.44,27000.0,1150000.0,1300000.0,13.04,510.0,605000.0,470.0,4.0,12.6,40.0,40.0
8316,1472500,2021-10-12,Marsden Park,3,5,2,363,House,1008,32500,0.1,220.1,40.63,5000.0,750000.0,900000.0,20.0,550.0,725000.0,475.0,0.0,2.8,45.0,50.0
8317,1450000,2021-10-12,Caddens,2,4,2,552,House,1475,33540,0.1,220.1,45.4,,,,,,,,,,,
8318,1450000,2021-10-12,Ettalong Beach,2,4,4,664,House,4793,25792,0.1,220.1,40.41,,,,,,,,,,,
8319,1410000,2021-10-12,Harrington Park,2,4,2,718,House,10663,44668,0.1,220.1,47.35,10750.0,920000.0,1100000.0,19.57,550.0,725000.0,500.0,0.0,7.8,120.0,60.0
8320,1410000,2021-10-12,Cherrybrook,2,3,2,485,House,18765,39936,0.1,220.1,21.99,19000.0,1500000.0,1800000.0,20.0,750.0,1000000.0,610.0,0.0,14.4,65.0,35.0
8321,1410000,2021-10-12,North Avoca,2,4,1,607,House,2200,45084,0.1,220.1,49.98,,,,,,,,,,,
8322,1410000,2021-10-12,Saratoga,3,4,2,518,House,3938,36244,0.1,220.1,45.17,,,,,,,,,,,
8323,1365000,2021-10-12,Peakhurst,1,2,1,955,House,10539,31876,0.1,220.1,17.67,11000.0,970000.0,1250000.0,28.87,630.0,700000.0,505.0,8.0,11.0,50.0,35.0
8324,1325000,2021-10-12,Umina Beach,2,5,3,708,House,16733,29380,0.1,220.1,39.51,,,,,,,,,,,
8325,1320000,2021-10-12,Caringbah,2,3,2,215,House,11658,42380,0.1,220.1,20.47,12000.0,1200000.0,1500000.0,25.0,700.0,690000.0,510.0,7.0,12.6,50.0,40.0
8326,1320000,2021-10-12,Glen Alpine,3,5,2,850,House,4559,41912,0.1,220.1,47.41,,,,,,,,,,,
8327,1300111,2021-10-12,Blacktown,3,4,2,532,House,47176,31980,0.1,220.1,30.03,47500.0,680000.0,800000.0,17.65,410.0,450000.0,390.0,5.0,13.0,40.0,40.0
8328,1281000,2021-10-12,Casula,2,4,2,911,House,15662,30368,0.1,220.1,30.52,15750.0,750000.0,900000.0,20.0,490.0,580000.0,450.0,6.0,11.4,65.0,45.0
8329,1280000,2021-10-12,Erina,3,7,6,661,House,4774,28340,0.1,220.1,50.24,,,,,,,,,,,
8330,1260000,2021-10-12,Claremont Meadows,2,4,2,594,House,4776,41704,0.1,220.1,43.49,,,,,,,,,,,
8331,1250000,2021-10-12,Kings Langley,1,3,4,814,House,9353,42900,0.1,220.1,28.37,9500.0,940000.0,1150000.0,22.34,515.0,725000.0,455.0,0.0,15.2,60.0,40.0
8332,1180000,2021-10-12,Mount Druitt,1,4,5,1062,House,16726,26000,0.1,220.1,38.24,17000.0,655000.0,775000.0,18.32,395.0,395000.0,340.0,2.0,12.8,50.0,45.0
8333,1170000,2021-10-12,Moorebank,1,3,2,677,House,9747,38792,0.1,220.1,26.27,10000.0,900000.0,1050000.0,16.67,565.0,580000.0,475.0,3.0,9.8,120.0,40.0
8334,1150000,2021-10-12,Cranebrook,3,4,3,706,House,15759,40716,0.1,220.1,49.66,16000.0,625000.0,750000.0,20.0,450.0,515000.0,390.0,9.0,12.3,95.0,55.0
8335,1150000,2021-10-12,Macquarie Links,3,5,2,744,House,1360,47372,0.1,220.1,33.73,,,,,,,,,,,
8336,1150000,2021-10-12,Kariong,2,4,2,601,House,6385,36556,0.1,220.1,45.8,,,,,,,,,,,
8337,1135000,2021-10-12,Winmalee,3,5,2,2112,House,6202,38740,0.1,220.1,59.15,,,,,,,,,,,
8338,1130000,2021-10-12,Greystanes,1,3,1,556,House,22802,33800,0.1,220.1,25.53,23000.0,820000.0,950000.0,15.85,500.0,640000.0,430.0,2.0,15.7,60.0,35.0
8339,1100000,2021-10-12,Wamberal,2,4,2,338,House,6550,41496,0.1,220.1,54.41,,,,,,,,,,,
8340,1100000,2021-10-12,Padstow,2,3,2,236,House,13306,32292,0.1,220.1,19.07,14000.0,965000.0,1150000.0,19.17,585.0,695000.0,440.0,8.0,11.0,40.0,30.0
8341,1083000,2021-10-12,Riverstone,2,3,2,328,House,7247,36764,0.1,220.1,39.07,7250.0,725000.0,810000.0,11.72,510.0,655000.0,370.0,6.0,10.1,60.0,50.0
8342,1050000,2021-10-12,Penrith,1,2,3,803,House,13295,32240,0.1,220.1,49.99,13500.0,630000.0,750000.0,19.05,410.0,450000.0,380.0,11.0,10.6,60.0,50.0
8343,1050000,2021-10-12,Canley Heights,1,3,2,777,House,10974,22152,0.1,220.1,26.64,,,,,,,,,,,
8344,1027500,2021-10-12,Jordan Springs,2,4,2,463,House,5156,50076,0.1,220.1,46.85,,,,,,,,,,,
8345,1025000,2021-10-12,Woy Woy,1,3,2,544,House,10643,25844,0.1,220.1,40.99,,,,,,,,,,,
8346,1000000,2021-10-12,Tuggerah,2,4,2,727,House,927,33904,0.1,220.1,65.08,,,,,,,,,,,
8347,1000000,2021-10-12,Camperdown,2,2,1,105,Apartment,10341,46228,0.1,220.1,3.63,11000.0,1350000.0,1800000.0,33.33,785.0,760000.0,620.0,4.0,11.7,20.0,15.0
8348,9500000,2021-10-13,Hunters Hill,2,5,2,809,House,9528,48828,0.1,220.1,6.95,9500.0,2950000.0,3500000.0,18.64,1050.0,875000.0,520.0,5.0,11.0,25.0,15.0
8349,4615000,2021-10-13,Hunters Hill,3,5,2,582,House,9528,48828,0.1,220.1,6.95,9500.0,2950000.0,3500000.0,18.64,1050.0,875000.0,520.0,5.0,11.0,25.0,15.0
8350,3530000,2021-10-13,Randwick,3,4,2,357,House,29986,57460,0.1,220.1,6.53,32000.0,2550000.0,2950000.0,15.69,950.0,960000.0,600.0,1.0,12.1,25.0,20.0
8351,3450000,2021-10-13,Paddington,2,3,0,155,House,12911,73944,0.1,220.1,2.61,13500.0,2400000.0,3000000.0,25.0,1150.0,860000.0,525.0,1.0,10.2,15.0,10.0
8352,2995000,2021-10-13,Vineyard,2,3,2,2782,Other,1166,31512,0.1,220.1,41.4,,,,,,,,,,,
8353,2750000,2021-10-13,Daleys Point,3,4,2,1423,House,681,26936,0.1,220.1,42.27,,,,,,,,,,,
8354,2660000,2021-10-13,Pennant Hills,3,5,2,1068,House,7287,43472,0.1,220.1,18.83,7500.0,1400000.0,1800000.0,28.57,660.0,770000.0,490.0,2.0,12.6,50.0,35.0
8355,2650000,2021-10-13,Carlingford,2,4,2,936,House,24394,33696,0.1,220.1,18.2,25000.0,1300000.0,1600000.0,23.08,610.0,700000.0,500.0,2.0,16.6,55.0,30.0
8356,2550000,2021-10-13,Elanora Heights,1,4,2,708,House,4357,44460,0.1,220.1,19.05,,,,,,,,,,,
8357,2500000,2021-10-13,Woolloomooloo,2,2,1,156,Apartment,4011,57564,0.1,220.1,0.99,4250.0,1800000.0,2300000.0,27.78,850.0,1050000.0,650.0,22.0,10.1,12.0,10.0
8358,2310000,2021-10-13,Beacon Hill,2,4,3,556,House,7457,41288,0.1,220.1,13.32,,,,,,,,,,,
8359,1875000,2021-10-13,Camperdown,1,2,1,158,House,10341,46228,0.1,220.1,3.63,11000.0,1350000.0,1800000.0,33.33,785.0,760000.0,620.0,4.0,11.7,20.0,15.0
8360,1875000,2021-10-13,North Rocks,2,4,2,695,House,7965,40092,0.1,220.1,20.61,8000.0,1250000.0,1500000.0,20.0,590.0,605000.0,495.0,0.0,17.1,60.0,35.0
8361,1600000,2021-10-13,Concord,1,2,0,183,House,14533,39052,0.1,220.1,9.6,15000.0,1800000.0,2200000.0,22.22,750.0,995000.0,500.0,3.0,13.5,40.0,30.0
8362,1500000,2021-10-13,Copacabana,1,2,1,575,House,2735,39312,0.1,220.1,46.9,,,,,,,,,,,
8363,1460000,2021-10-13,Copacabana,2,4,2,727,House,2735,39312,0.1,220.1,46.9,,,,,,,,,,,
8364,1450000,2021-10-13,Botany,1,3,1,177,House,10817,46800,0.1,220.1,9.37,11000.0,1500000.0,1700000.0,13.33,780.0,790000.0,600.0,6.0,10.6,35.0,20.0
8365,1420000,2021-10-13,Kirrawee,2,4,1,613,House,9278,39052,0.1,220.1,22.57,9500.0,1150000.0,1350000.0,17.39,670.0,710000.0,520.0,6.0,12.0,40.0,40.0
8366,1405000,2021-10-13,Voyager Point,2,5,2,475,House,1668,51376,0.1,220.1,24.14,,,,,,,,,,,
8367,1342000,2021-10-13,Oakhurst,2,6,4,518,House,6955,36764,0.1,220.1,37.19,7000.0,635000.0,745000.0,17.32,415.0,725000.0,500.0,1.0,14.8,80.0,40.0
8368,1290000,2021-10-13,Killara,1,2,1,180,Apartment,10574,49452,0.1,220.1,11.7,11000.0,2650000.0,2950000.0,11.32,1100.0,890000.0,625.0,0.0,13.7,25.0,25.0
8369,1272500,2021-10-13,Wyoming,2,4,2,1081,House,10134,29380,0.1,220.1,52.93,,,,,,,,,,,
8370,1255000,2021-10-13,Bonnyrigg,4,7,2,557,House,8670,22204,0.1,220.1,29.87,,,,,,,,,,,
8371,1250000,2021-10-13,Tumbi Umbi,2,4,2,711,House,5108,32344,0.1,220.1,57.68,,,,,,,,,,,
8372,1230000,2021-10-13,Milperra,2,3,3,556,House,3952,36244,0.1,220.1,22.57,4000.0,855000.0,975000.0,14.04,560.0,725000.0,500.0,0.0,14.4,55.0,35.0
